accuracy,ci95_high,ci95_low,config_override,correct,dataset_hash,distance_bucket,distance_def,eval_batch_size,eval_seed,model_label,n,run_status,seed,slice_num_kv_pairs,slice_seq_len,source_config_family,source_model_family,source_run_id,stderr,variant,variant_label
0.7675990238,0.7789413179,0.7562567297,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",4089,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,257-512,query_pos-value_pos,8,123,cb64-r16-s123,5327,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0057868847,local4,cb64-r16-s123:local4
0.8186595807,0.8207112978,0.8166078637,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",110912,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,135480,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0010467944,local4,cb64-r16-s123:local4
0.8411022651,0.8432135601,0.8389909702,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",96879,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,115181,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0010771913,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
0.0000000000,0.0000000000,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,33-64,query_pos-value_pos,8,123,cb64-r16-s123,1,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000000000,local4,cb64-r16-s123:local4
0.4893617021,0.6322770344,0.3464463699,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",23,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,65-128,query_pos-value_pos,8,123,cb64-r16-s123,47,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0729159858,local4,cb64-r16-s123:local4
0.7946127946,0.8175855094,0.7716400798,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",944,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,129-256,query_pos-value_pos,8,123,cb64-r16-s123,1188,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0117207729,local4,cb64-r16-s123:local4
0.7875310439,0.7949504991,0.7801115888,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",9196,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,257-512,query_pos-value_pos,8,123,cb64-r16-s123,11677,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0037854363,local4,cb64-r16-s123:local4
0.8425493539,0.8450585134,0.8400401944,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",68201,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,80946,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0012801834,local4,cb64-r16-s123:local4
0.8042749913,0.8067269599,0.8018230227,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",80898,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,100585,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0012510044,local4,cb64-r16-s123:local4
0.6806160244,0.6842992517,0.6769327971,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",41896,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,61556,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0018791976,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,33-64,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,65-128,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,129-256,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
0.2222222222,0.4938388325,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",2,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,257-512,query_pos-value_pos,8,123,cb64-r16-s123,9,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.1385799032,local4,cb64-r16-s123:local4
0.4009420360,0.4103598908,0.3915241811,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",4171,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,10403,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0048050280,local4,cb64-r16-s123:local4
0.4585634136,0.4604397428,0.4566870843,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",124234,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,270920,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0009573108,local4,cb64-r16-s123:local4
0.4920708551,0.4941110788,0.4900306314,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",113505,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,230668,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0010409305,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
